id,from,to,x,y,wkt,count
103569,1663267108,26934085,4594023.506328726,5821624.010638381,"LINESTRING (4593919.452568004 5821570.211254156, 4594127.560089448 5821677.8100226065)",280
103586,26701392,282657710,4591412.312533906,5821513.968834985,"LINESTRING (4591348.407203205 5821504.75753056, 4591476.217864606 5821523.18013941)",150
103587,30840945,4627069113,4590312.0906162,5823742.464013595,"LINESTRING (4590322.786702387 5823747.063420199, 4590301.394530013 5823737.8646069905)",4470
103616,25662562,2959830775,4594166.700254272,5821378.408023197,"LINESTRING (4594172.654154241 5821329.506918481, 4594160.746354302 5821427.309127914)",640
103617,2959830775,25662562,4594166.700254272,5821378.408023197,"LINESTRING (4594160.746354302 5821427.309127914, 4594172.654154241 5821329.506918481)",1020
103663,25664673,25664657,4594489.062970794,5821509.99576675,"LINESTRING (4594484.697498172 5821552.064906888, 4594493.428443416 5821467.926626612)",1590
103664,25664657,25664841,4594500.043209311,5821419.083085891,"LINESTRING (4594493.428443416 5821467.926626612, 4594506.657975204 5821370.23954517)",1750
103682,446291322,1988628861,4593450.041285375,5821839.181668667,"LINESTRING (4593445.024696485 5821835.924837874, 4593455.057874265 5821842.43849946)",2460
103683,1988628861,446291322,4593450.041285375,5821839.181668667,"LINESTRING (4593455.057874265 5821842.43849946, 4593445.024696485 5821835.924837874)",3450
103688,21669023,26747880,4593752.021755767,5821898.159437098,"LINESTRING (4593746.295244841 5821947.833330613, 4593757.748266693 5821848.4855435835)",970
103689,26747880,21669023,4593752.021755767,5821898.159437098,"LINESTRING (4593757.748266693 5821848.4855435835, 4593746.295244841 5821947.833330613)",600
103690,26747880,2055906279,4593758.872889873,5821839.207100273,"LINESTRING (4593757.748266693 5821848.4855435835, 4593759.997513052 5821829.928656963)",1050
103691,2055906279,26747880,4593758.872889873,5821839.207100273,"LINESTRING (4593759.997513052 5821829.928656963, 4593757.748266693 5821848.4855435835)",610
103699,152692699,4351377010,4593421.704474853,5821978.17456978,"LINESTRING (4593343.829085001 5822030.01337507, 4593499.579864706 5821926.335764489)",3510
103700,4351377010,152692699,4593421.704474853,5821978.17456978,"LINESTRING (4593499.579864706 5821926.335764489, 4593343.829085001 5822030.01337507)",3500
103702,1769589073,1447185655,4594285.750020834,5821931.743541431,"LINESTRING (4594305.1287642205 5821951.094702279, 4594266.371277446 5821912.392380583)",460
103703,1447185655,1769589073,4594285.750020834,5821931.743541431,"LINESTRING (4594266.371277446 5821912.392380583, 4594305.1287642205 5821951.094702279)",250
103709,2959830776,25664680,4594254.317110442,5821515.924682019,"LINESTRING (4594150.6175799025 5821503.562476227, 4594358.016640982 5821528.2868878115)",360
103710,25664680,2959830776,4594254.317110442,5821515.924682019,"LINESTRING (4594358.016640982 5821528.2868878115, 4594150.6175799025 5821503.562476227)",110
103713,26754340,26703741,4592794.246429398,5822233.4931615535,"LINESTRING (4592787.106389187 5822239.480007592, 4592801.386469608 5822227.506315515)",2560
103714,26703741,26754340,4592794.246429398,5822233.4931615535,"LINESTRING (4592801.386469608 5822227.506315515, 4592787.106389187 5822239.480007592)",1140
103717,26859119,26859127,4592985.895813759,5821931.413504371,"LINESTRING (4592996.257907793 5821937.78774109, 4592975.533719726 5821925.039267654)",3590
103718,26859127,2442349449,4592966.949248344,5821914.251971011,"LINESTRING (4592975.533719726 5821925.039267654, 4592958.364776961 5821903.4646743685)",2850
103719,2442349449,3868543773,4592956.795336273,5821899.9397952175,"LINESTRING (4592958.364776961 5821903.4646743685, 4592955.225895585 5821896.414916066)",190
103764,2995472420,28252568,4592248.38434166,5824631.243532026,"LINESTRING (4592256.065998083 5824624.38684758, 4592240.702685237 5824638.100216472)",5250
103866,4403506625,31258106,4592404.124154073,5822030.480526404,"LINESTRING (4592428.712997268 5822040.678031806, 4592379.535310878 5822020.283021003)",8550
103902,28301013,95766636,4593838.396856742,5825778.936931437,"LINESTRING (4593806.946622204 5825693.554254106, 4593869.847091281 5825864.3196087675)",230
103903,95766636,28301013,4593838.396856742,5825778.936931437,"LINESTRING (4593869.847091281 5825864.3196087675, 4593806.946622204 5825693.554254106)",40
103904,1696108593,26822442,4591922.705419927,5821677.891141307,"LINESTRING (4591907.300091058 5821593.118941471, 4591938.110748796 5821762.663341141)",300
103905,26822442,1696108593,4591922.705419927,5821677.891141307,"LINESTRING (4591938.110748796 5821762.663341141, 4591907.300091058 5821593.118941471)",160
103906,26822442,26735154,4591967.456285117,5821913.675598018,"LINESTRING (4591938.110748796 5821762.663341141, 4591996.801821439 5822064.6878548935)",700
103907,26735154,26822442,4591967.456285117,5821913.675598018,"LINESTRING (4591996.801821439 5822064.6878548935, 4591938.110748796 5821762.663341141)",620
103926,26702059,26822441,4591816.937950036,5821714.48866771,"LINESTRING (4591805.321514263 5821646.472980753, 4591828.554385807 5821782.504354668)",200
103927,26822441,26702059,4591816.937950036,5821714.48866771,"LINESTRING (4591828.554385807 5821782.504354668, 4591805.321514263 5821646.472980753)",100
103928,26822441,26735152,4591858.044664814,5821933.7523259055,"LINESTRING (4591828.554385807 5821782.504354668, 4591887.534943821 5822085.000297142)",400
103929,26735152,26822441,4591858.044664814,5821933.7523259055,"LINESTRING (4591887.534943821 5822085.000297142, 4591828.554385807 5821782.504354668)",330
103964,26982911,28248870,4591260.404054138,5822306.8038669955,"LINESTRING (4591253.466858435 5822307.659782082, 4591267.34124984 5822305.947951909)",5810
104007,1832331491,4181885114,4592203.374350451,5822136.57339959,"LINESTRING (4592201.301093049 5822170.455825804, 4592205.4476078525 5822102.690973377)",4820
104012,259036974,660936117,4593005.483136319,5823437.738270702,"LINESTRING (4593042.6510658255 5823467.417744631, 4592968.315206811 5823408.058796773)",240
104013,660936117,259036974,4593005.483136319,5823437.738270702,"LINESTRING (4592968.315206811 5823408.058796773, 4593042.6510658255 5823467.417744631)",440
10404,27197168,30301214,4590526.113034762,5826153.898112554,"LINESTRING (4590518.6428815825 5826160.583191349, 4590533.583187941 5826147.21303376)",6260
104040,4177002226,28252682,4592799.859652566,5825315.626687679,"LINESTRING (4592817.5749972565 5825261.915850711, 4592782.144307876 5825369.337524649)",5980
104041,28252682,3221940598,4592771.317076139,5825429.440148171,"LINESTRING (4592782.144307876 5825369.337524649, 4592760.489844402 5825489.542771694)",5980
104042,3221940598,256045560,4592757.272098023,5825515.606274499,"LINESTRING (4592760.489844402 5825489.542771694, 4592754.054351645 5825541.669777303)",6070
104045,28254757,28253205,4592716.888971042,5825822.897450612,"LINESTRING (4592723.562461114 5825772.138445887, 4592710.215480969 5825873.656455337)",11680
10405,30301214,530225,4590664.632498045,5826029.883017514,"LINESTRING (4590533.583187941 5826147.21303376, 4590795.681808149 5825912.553001267)",6270
10406,530225,602926406,4590801.545475619,5825907.302238045,"LINESTRING (4590795.681808149 5825912.553001267, 4590807.409143087 5825902.051474825)",6820
10407,602926406,27177936,4590970.052415598,5825756.459471291,"LINESTRING (4590807.409143087 5825902.051474825, 4591132.695688108 5825610.867467757)",6440
10408,27177936,27177934,4591182.626450069,5825566.171780424,"LINESTRING (4591132.695688108 5825610.867467757, 4591232.5572120305 5825521.47609309)",6260
10409,27177934,27177929,4591283.94213827,5825475.483923769,"LINESTRING (4591232.5572120305 5825521.47609309, 4591335.327064508 5825429.491754448)",6240
104217,1889488448,1889488449,4591764.142900199,5824113.61433786,"LINESTRING (4591767.132804757 5824106.886058501, 4591761.1529956395 5824120.342617219)",130
104218,1889488449,26755435,4591758.367679064,5824127.380832064,"LINESTRING (4591761.1529956395 5824120.342617219, 4591755.582362489 5824134.419046909)",130
10424,27177925,409801911,4591785.459673636,5825045.443464609,"LINESTRING (4591804.517628893 5825028.325110613, 4591766.401718378 5825062.561818603)",6560
104246,26983598,26983616,4592352.421032246,5822265.932346642,"LINESTRING (4592318.608291448 5822331.3349735355, 4592386.233773044 5822200.529719749)",530
104247,26983616,26983598,4592352.421032246,5822265.932346642,"LINESTRING (4592386.233773044 5822200.529719749, 4592318.608291448 5822331.3349735355)",130
104248,26983616,26982574,4592423.275636453,5822128.877196128,"LINESTRING (4592386.233773044 5822200.529719749, 4592460.317499862 5822057.224672506)",590
104249,26982574,26983616,4592423.275636453,5822128.877196128,"LINESTRING (4592460.317499862 5822057.224672506, 4592386.233773044 5822200.529719749)",490
104252,2407107650,26983616,4592305.736674282,5822158.068781635,"LINESTRING (4592225.239575519 5822115.60784352, 4592386.233773044 5822200.529719749)",520
104253,26983616,2407107650,4592305.736674282,5822158.068781635,"LINESTRING (4592386.233773044 5822200.529719749, 4592225.239575519 5822115.60784352)",340
104254,26983616,26983621,4592457.418415401,5822238.064667925,"LINESTRING (4592386.233773044 5822200.529719749, 4592528.603057757 5822275.599616102)",610
104255,26983621,26983616,4592457.418415401,5822238.064667925,"LINESTRING (4592528.603057757 5822275.599616102, 4592386.233773044 5822200.529719749)",130
104256,26725689,26983598,4592239.52661121,5822288.6067342665,"LINESTRING (4592160.444930972 5822245.8784949975, 4592318.608291448 5822331.3349735355)",1750
104257,26983598,26725689,4592239.52661121,5822288.6067342665,"LINESTRING (4592318.608291448 5822331.3349735355, 4592160.444930972 5822245.8784949975)",1070
104258,26983598,26983608,4592389.151907472,5822369.124038442,"LINESTRING (4592318.608291448 5822331.3349735355, 4592459.695523497 5822406.913103349)",1240
104259,26983608,26983598,4592389.151907472,5822369.124038442,"LINESTRING (4592459.695523497 5822406.913103349, 4592318.608291448 5822331.3349735355)",960
104260,26983608,26724673,4592550.096885517,5822455.147470418,"LINESTRING (4592459.695523497 5822406.913103349, 4592640.498247539 5822503.381837487)",1020
104261,26724673,26983608,4592550.096885517,5822455.147470418,"LINESTRING (4592640.498247539 5822503.381837487, 4592459.695523497 5822406.913103349)",890
104264,26983608,26983621,4592494.149290627,5822341.256359725,"LINESTRING (4592459.695523497 5822406.913103349, 4592528.603057757 5822275.599616102)",650
104265,26983621,26983608,4592494.149290627,5822341.256359725,"LINESTRING (4592528.603057757 5822275.599616102, 4592459.695523497 5822406.913103349)",500
104266,26983621,26982632,4592566.270574372,5822204.516480608,"LINESTRING (4592528.603057757 5822275.599616102, 4592603.9380909875 5822133.433345115)",1320
104267,26982632,26983621,4592566.270574372,5822204.516480608,"LINESTRING (4592603.9380909875 5822133.433345115, 4592528.603057757 5822275.599616102)",690
104287,26984400,26984409,4590338.729845636,5822400.375802834,"LINESTRING (4590273.916220747 5822409.510553201, 4590403.543470523 5822391.241052466)",7510
104343,26732947,26984439,4590988.605535543,5822321.218568889,"LINESTRING (4590989.223824077 5822326.311267922, 4590987.987247009 5822316.125869857)",2910
104344,26984439,26732947,4590988.605535543,5822321.218568889,"LINESTRING (4590987.987247009 5822316.125869857, 4590989.223824077 5822326.311267922)",2230
104386,4393655436,3411530651,4596720.166026115,5820872.013371168,"LINESTRING (4596736.351350279 5820902.737466084, 4596703.980701953 5820841.289276251)",5800
104387,3411530651,4393655436,4596720.166026115,5820872.013371168,"LINESTRING (4596703.980701953 5820841.289276251, 4596736.351350279 5820902.737466084)",5280
104400,271643952,26704701,4591923.691153394,5820039.313376412,"LINESTRING (4591923.203270594 5820022.218385457, 4591924.179036195 5820056.408367366)",6930
104405,26866793,26822972,4591907.845686687,5820029.6888133325,"LINESTRING (4591895.46625998 5820051.484795406, 4591920.225113395 5820007.892831258)",710
104450,26726579,623872889,4591053.776109885,5823171.528347796,"LINESTRING (4590993.281945259 5823157.781858766, 4591114.2702745125 5823185.274836826)",650
104451,623872889,26726579,4591053.776109885,5823171.528347796,"LINESTRING (4591114.2702745125 5823185.274836826, 4590993.281945259 5823157.781858766)",220
104456,26726582,26882245,4590248.4976467015,5823037.558783266,"LINESTRING (4590255.772940846 5823041.1266200915, 4590241.222352557 5823033.99094644)",1760
104461,26881975,26881973,4590245.420853925,5823229.497105345,"LINESTRING (4590246.698179039 5823222.057434765, 4590244.143528811 5823236.9367759265)",11810
104462,26881973,26881976,4590183.531453108,5823366.435425164,"LINESTRING (4590244.143528811 5823236.9367759265, 4590122.919377405 5823495.934074401)",11860
104463,26881976,251105107,4590120.591672232,5823504.58997046,"LINESTRING (4590122.919377405 5823495.934074401, 4590118.2639670605 5823513.24586652)",11730
104493,26682554,26682565,4589310.107421389,5822687.173812858,"LINESTRING (4589300.627832794 5822728.140204825, 4589319.587009983 5822646.20742089)",1900
104494,26682565,26682554,4589310.107421389,5822687.173812858,"LINESTRING (4589319.587009983 5822646.20742089, 4589300.627832794 5822728.140204825)",2940
104599,26682554,26882221,4589379.794406606,5822753.63753628,"LINESTRING (4589300.627832794 5822728.140204825, 4589458.960980418 5822779.134867735)",2390
104600,26882221,26682554,4589379.794406606,5822753.63753628,"LINESTRING (4589458.960980418 5822779.134867735, 4589300.627832794 5822728.140204825)",2120
104601,26882221,26882222,4589536.635199228,5822804.306986299,"LINESTRING (4589458.960980418 5822779.134867735, 4589614.309418038 5822829.4791048635)",2430
104602,26882222,26882221,4589536.635199228,5822804.306986299,"LINESTRING (4589614.309418038 5822829.4791048635, 4589458.960980418 5822779.134867735)",2290
104673,26989069,26989286,4590860.567881197,5821380.716800554,"LINESTRING (4590891.483388867 5821417.904487034, 4590829.652373527 5821343.529114072)",110
104674,26989286,26989069,4590860.567881197,5821380.716800554,"LINESTRING (4590829.652373527 5821343.529114072, 4590891.483388867 5821417.904487034)",110
104683,26989286,26703870,4590864.373136926,5821252.922286997,"LINESTRING (4590829.652373527 5821343.529114072, 4590899.093900325 5821162.31545992)",270
104684,26703870,26989286,4590864.373136926,5821252.922286997,"LINESTRING (4590899.093900325 5821162.31545992, 4590829.652373527 5821343.529114072)",410
104685,1781654676,527099931,4590782.187964655,5821150.527105747,"LINESTRING (4590753.045007806 5821257.716880447, 4590811.330921506 5821043.337331045)",350
104686,527099931,1781654676,4590782.187964655,5821150.527105747,"LINESTRING (4590811.330921506 5821043.337331045, 4590753.045007806 5821257.716880447)",210
104687,527099931,26703883,4590815.558780115,5821031.383250518,"LINESTRING (4590811.330921506 5821043.337331045, 4590819.786638725 5821019.42916999)",320
104688,26703883,527099931,4590815.558780115,5821031.383250518,"LINESTRING (4590819.786638725 5821019.42916999, 4590811.330921506 5821043.337331045)",220
104711,2951743168,29187942,4592052.974748652,5826174.647090699,"LINESTRING (4591996.377132348 5826157.632128663, 4592109.572364957 5826191.662052734)",780
104714,2951743165,2951743168,4591990.801116159,5826156.002404438,"LINESTRING (4591985.2250999715 5826154.372680212, 4591996.377132348 5826157.632128663)",780
104770,3431692265,26752247,4593919.123391543,5822929.875966895,"LINESTRING (4593937.975486898 5822943.622347899, 4593900.271296188 5822916.129585892)",700
104771,26752247,3431692265,4593919.123391543,5822929.875966895,"LINESTRING (4593900.271296188 5822916.129585892, 4593937.975486898 5822943.622347899)",2870
104820,5181544700,26989119,4590863.166388451,5821532.8729171045,"LINESTRING (4590895.224308496 5821579.80458589, 4590831.108468406 5821485.941248318)",170
104821,26989119,5181544700,4590863.166388451,5821532.8729171045,"LINESTRING (4590831.108468406 5821485.941248318, 4590895.224308496 5821579.80458589)",400
104822,26989119,26989120,4590801.792402534,5821445.433182202,"LINESTRING (4590831.108468406 5821485.941248318, 4590772.476336661 5821404.925116087)",80
104823,26989120,26989119,4590801.792402534,5821445.433182202,"LINESTRING (4590772.476336661 5821404.925116087, 4590831.108468406 5821485.941248318)",170
104824,26784369,28248046,4590795.5460780095,5822160.0707262615,"LINESTRING (4590795.4194600005 5822168.555622359, 4590795.6726960195 5822151.585830164)",350
104825,28248046,26784369,4590795.5460780095,5822160.0707262615,"LINESTRING (4590795.6726960195 5822151.585830164, 4590795.4194600005 5822168.555622359)",600
104984,26736367,26990444,4589457.178253235,5822050.980532391,"LINESTRING (4589419.477049365 5822222.735153096, 4589494.879457105 5821879.225911686)",20
104985,26990444,26736367,4589457.178253235,5822050.980532391,"LINESTRING (4589494.879457105 5821879.225911686, 4589419.477049365 5822222.735153096)",20
105047,3096733115,21432798,4596485.151325806,5822338.013910486,"LINESTRING (4596504.171050747 5822363.717377902, 4596466.131600865 5822312.310443071)",11710
1051,1769645437,672892368,4594665.781168496,5822318.821054226,"LINESTRING (4594672.489721257 5822344.257122567, 4594659.072615736 5822293.384985886)",1070
1052,672892368,1769645437,4594665.781168496,5822318.821054226,"LINESTRING (4594659.072615736 5822293.384985886, 4594672.489721257 5822344.257122567)",1820
105235,26726693,26726696,4591007.037075104,5821876.366999507,"LINESTRING (4590971.637449913 5821829.706143755, 4591042.436700297 5821923.027855259)",360
105236,26726696,26726693,4591007.037075104,5821876.366999507,"LINESTRING (4591042.436700297 5821923.027855259, 4590971.637449913 5821829.706143755)",340
105237,26726696,391509574,4591099.935346348,5821946.252327949,"LINESTRING (4591042.436700297 5821923.027855259, 4591157.433992401 5821969.476800638)",180
105238,391509574,26726696,4591099.935346348,5821946.252327949,"LINESTRING (4591157.433992401 5821969.476800638, 4591042.436700297 5821923.027855259)",180
105396,26725516,26725536,4591895.628089195,5822996.321265081,"LINESTRING (4591945.658972783 5822901.294460556, 4591845.597205607 5823091.348069606)",240
105397,26725536,26725516,4591895.628089195,5822996.321265081,"LINESTRING (4591845.597205607 5823091.348069606, 4591945.658972783 5822901.294460556)",240
105402,26724628,26725513,4591809.033386996,5822829.270700978,"LINESTRING (4591778.430911534 5822813.397979712, 4591839.635862459 5822845.143422244)",560
105403,26725513,26724628,4591809.033386996,5822829.270700978,"LINESTRING (4591839.635862459 5822845.143422244, 4591778.430911534 5822813.397979712)",400
105462,21487171,21487169,4591703.2863391,5821048.778783342,"LINESTRING (4591719.8713177545 5821069.719982156, 4591686.7013604455 5821027.837584527)",11130
105532,2121324871,3182160756,4595933.976661403,5821594.146924965,"LINESTRING (4595973.728021569 5821625.813739521, 4595894.225301238 5821562.480110408)",15220
105596,416010794,416010795,4592806.821967797,5822141.761853482,"LINESTRING (4592789.696711236 5822128.108303585, 4592823.947224359 5822155.415403378)",170
105629,416010793,416010794,4592712.825743537,5822051.587337568,"LINESTRING (4592635.954775838 5821975.066371552, 4592789.696711236 5822128.108303585)",170
10563,26703656,617475605,4591851.792967199,5820433.762603091,"LINESTRING (4591848.33711976 5820457.278581408, 4591855.248814639 5820410.246624774)",7220
10568,26703654,1337991290,4591857.337681086,5820481.111335769,"LINESTRING (4591858.794783102 5820475.473024954, 4591855.880579069 5820486.7496465845)",14800
10571,26754358,2407843631,4593126.012573725,5822340.681965448,"LINESTRING (4593120.9987307815 5822393.931870166, 4593131.026416669 5822287.43206073)",100
10572,2407843631,26754358,4593126.012573725,5822340.681965448,"LINESTRING (4593131.026416669 5822287.43206073, 4593120.9987307815 5822393.931870166)",100
105781,26873454,3463621768,4593567.736744052,5821228.855267098,"LINESTRING (4593561.282169198 5821227.975185422, 4593574.191318905 5821229.735348775)",2690
105816,26703925,3961281947,4591209.983181721,5822320.480333861,"LINESTRING (4591255.680982225 5822319.27708016, 4591164.2853812175 5822321.683587563)",7790
105846,26754222,27000363,4592962.580876233,5822201.397969433,"LINESTRING (4592917.304989736 5822360.646931109, 4593007.856762731 5822042.149007757)",5030
105849,26870721,836417493,4593252.52862718,5820353.05565514,"LINESTRING (4593286.593457838 5820108.677943612, 4593218.4637965225 5820597.433366669)",6260
105911,4073216546,270718978,4595853.2183435,5822031.479439393,"LINESTRING (4595834.400847088 5822011.698738118, 4595872.035839913 5822051.260140667)",7820
105915,4073216545,1348697004,4593555.407381389,5821406.314960293,"LINESTRING (4593545.292488282 5821406.177603161, 4593565.522274496 5821406.452317424)",2260
105916,1348697004,4073216545,4593555.407381389,5821406.314960293,"LINESTRING (4593565.522274496 5821406.452317424, 4593545.292488282 5821406.177603161)",3980
105953,268854891,26746764,4593345.493528499,5819827.996506273,"LINESTRING (4593339.221753431 5819839.720476224, 4593351.765303568 5819816.272536322)",12490
105956,673867857,673868193,4594251.461629417,5823152.677877019,"LINESTRING (4594241.948434475 5823146.322718503, 4594260.974824358 5823159.033035535)",9080
105963,673876053,1837885687,4594444.047136808,5823381.996259423,"LINESTRING (4594458.745818758 5823370.3693318665, 4594429.348454858 5823393.623186979)",310
105964,1837885687,673876053,4594444.047136808,5823381.996259423,"LINESTRING (4594429.348454858 5823393.623186979, 4594458.745818758 5823370.3693318665)",480
105969,3087286154,2161755768,4591754.273904698,5820931.383813837,"LINESTRING (4591744.49712951 5820942.16476254, 4591764.050679887 5820920.602865133)",14950
106084,29189246,29488915,4593798.155901932,5826111.325419834,"LINESTRING (4593701.664123569 5826153.065892124, 4593894.647680296 5826069.584947544)",700
106085,29488915,29189246,4593798.155901932,5826111.325419834,"LINESTRING (4593894.647680296 5826069.584947544, 4593701.664123569 5826153.065892124)",570
106086,29488915,95765521,4593900.700721727,5826067.012895101,"LINESTRING (4593894.647680296 5826069.584947544, 4593906.753763158 5826064.440842657)",800
